id,result_url,upload_date,uploaded_listing,model_id_original,model_name,model_name_en,arch,framework,backend,ai_device,cpu_name,cpu_topology,base_frequency,memory,os,single_precision_score,half_precision_score,quantized_score
543007,https://browser.geekbench.com/ai/v1/543007,August 03 2026 01:06 PM,"Mon, 03 Aug 2026 13:06:25 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.61 GHz,64.00 GB,macOS 26.6 (Build 25G72),5314,9168,7213
543014,https://browser.geekbench.com/ai/v1/543014,August 03 2026 01:20 PM,"Mon, 03 Aug 2026 13:20:28 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 15.7.7 (Build 24G720),4827,36580,52766
543047,https://browser.geekbench.com/ai/v1/543047,August 03 2026 02:45 PM,"Mon, 03 Aug 2026 14:45:51 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.22 GHz,32.00 GB,macOS 26.6 (Build 25G72),3857,16287,15988
543065,https://browser.geekbench.com/ai/v1/543065,August 03 2026 04:20 PM,"Mon, 03 Aug 2026 16:20:58 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.61 GHz,64.00 GB,macOS 26.6 (Build 25G72),5483,9472,7295
543066,https://browser.geekbench.com/ai/v1/543066,August 03 2026 04:23 PM,"Mon, 03 Aug 2026 16:23:17 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),29446,46252,43476
543067,https://browser.geekbench.com/ai/v1/543067,August 03 2026 04:25 PM,"Mon, 03 Aug 2026 16:25:10 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,64.00 GB,macOS 26.6 (Build 25G72),5446,47672,64557
542798,https://browser.geekbench.com/ai/v1/542798,August 03 2026 04:54 AM,"Mon, 03 Aug 2026 04:54:58 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.22 GHz,64.00 GB,macOS 26.6 (Build 25G72),3847,16564,16361
542799,https://browser.geekbench.com/ai/v1/542799,August 03 2026 04:56 AM,"Mon, 03 Aug 2026 04:56:37 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.20 GHz,64.00 GB,macOS 26.6 (Build 25G72),3759,6256,5007
543087,https://browser.geekbench.com/ai/v1/543087,August 03 2026 05:21 PM,"Mon, 03 Aug 2026 17:21:59 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.33 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),6298,9937,7668
543088,https://browser.geekbench.com/ai/v1/543088,August 03 2026 05:23 PM,"Mon, 03 Aug 2026 17:23:40 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 26.6 (Build 25G72),5413,9426,7327
543089,https://browser.geekbench.com/ai/v1/543089,August 03 2026 05:25 PM,"Mon, 03 Aug 2026 17:25:18 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 26.6 (Build 25G72),5394,9389,7281
543091,https://browser.geekbench.com/ai/v1/543091,August 03 2026 05:28 PM,"Mon, 03 Aug 2026 17:28:58 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.61 GHz,48.00 GB,macOS 26.6 (Build 25G72),5443,47217,63086
543092,https://browser.geekbench.com/ai/v1/543092,August 03 2026 05:30 PM,"Mon, 03 Aug 2026 17:30:06 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.33 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),6223,9893,7609
543094,https://browser.geekbench.com/ai/v1/543094,August 03 2026 05:31 PM,"Mon, 03 Aug 2026 17:31:31 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 26.6 (Build 25G72),29291,45897,43061
543095,https://browser.geekbench.com/ai/v1/543095,August 03 2026 05:33 PM,"Mon, 03 Aug 2026 17:33:15 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 26.6 (Build 25G72),5438,9370,7303
543098,https://browser.geekbench.com/ai/v1/543098,August 03 2026 05:40 PM,"Mon, 03 Aug 2026 17:40:14 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.22 GHz,16.00 GB,macOS 26.6 (Build 25G72),3848,17645,17460
543099,https://browser.geekbench.com/ai/v1/543099,August 03 2026 05:42 PM,"Mon, 03 Aug 2026 17:42:39 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,GPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.22 GHz,16.00 GB,macOS 26.6 (Build 25G72),9922,10867,9759
542804,https://browser.geekbench.com/ai/v1/542804,August 03 2026 05:45 AM,"Mon, 03 Aug 2026 05:45:37 +0000","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)",Apple Silicon,Core ML,CPU,Apple M2 Pro,Apple M2 Pro,"1 Processor, 10 Cores",2.38 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),3306,5545,4343
542807,https://browser.geekbench.com/ai/v1/542807,August 03 2026 05:48 AM,"Mon, 03 Aug 2026 05:48:18 +0000","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)",Apple Silicon,Core ML,GPU,Apple M2 Pro,Apple M2 Pro,"1 Processor, 10 Cores",2.38 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),10621,11769,10700
542809,https://browser.geekbench.com/ai/v1/542809,August 03 2026 05:50 AM,"Mon, 03 Aug 2026 05:50:47 +0000","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)",Apple Silicon,Core ML,Neural Engine,Apple M2 Pro,Apple M2 Pro,"1 Processor, 10 Cores",2.38 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),3309,26890,29809
542810,https://browser.geekbench.com/ai/v1/542810,August 03 2026 05:54 AM,"Mon, 03 Aug 2026 05:54:10 +0000","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)","MacBook Pro (14-inch, 2023)",Apple Silicon,Core ML,CPU,Apple M2 Pro,Apple M2 Pro,"1 Processor, 10 Cores",2.38 GHz,16.00 GB,macOS 26.5.1 (Build 25F80),3292,5513,4331
543127,https://browser.geekbench.com/ai/v1/543127,August 03 2026 07:56 PM,"Mon, 03 Aug 2026 19:56:35 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",2.07 GHz,24.00 GB,macOS 26.6 (Build 25G72),2270,31651,43196
543128,https://browser.geekbench.com/ai/v1/543128,August 03 2026 07:58 PM,"Mon, 03 Aug 2026 19:58:41 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",2.09 GHz,24.00 GB,macOS 26.6 (Build 25G72),2952,35907,48804
543129,https://browser.geekbench.com/ai/v1/543129,August 03 2026 08:00 PM,"Mon, 03 Aug 2026 20:00:53 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",3.34 GHz,24.00 GB,macOS 26.6 (Build 25G72),10746,13049,12379
543135,https://browser.geekbench.com/ai/v1/543135,August 03 2026 08:18 PM,"Mon, 03 Aug 2026 20:18:13 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.51 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),6350,40169,55872
543137,https://browser.geekbench.com/ai/v1/543137,August 03 2026 08:33 PM,"Mon, 03 Aug 2026 20:33:59 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,24.00 GB,macOS 26.6 (Build 25G72),4919,8211,6620
543138,https://browser.geekbench.com/ai/v1/543138,August 03 2026 08:37 PM,"Mon, 03 Aug 2026 20:37:44 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.42 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),11455,13496,12871
543143,https://browser.geekbench.com/ai/v1/543143,August 03 2026 09:03 PM,"Mon, 03 Aug 2026 21:03:41 +0000",MacBook Air (2022),MacBook Air (2022),MacBook Air (2022),Apple Silicon,Core ML,Neural Engine,Apple M2,Apple M2,"1 Processor, 8 Cores",3.44 GHz,16.00 GB,macOS 26.6 (Build 25G72),3393,28175,31528
543150,https://browser.geekbench.com/ai/v1/543150,August 03 2026 09:22 PM,"Mon, 03 Aug 2026 21:22:00 +0000",MacBook Air (2022),MacBook Air (2022),MacBook Air (2022),Apple Silicon,Core ML,GPU,Apple M2,Apple M2,"1 Processor, 8 Cores",3.46 GHz,16.00 GB,macOS 26.6 (Build 25G72),6633,7346,6796
543152,https://browser.geekbench.com/ai/v1/543152,August 03 2026 09:23 PM,"Mon, 03 Aug 2026 21:23:06 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,Neural Engine,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.51 GHz,24.00 GB,macOS 27.0 (Build 26A5388g),6248,40906,56612
543154,https://browser.geekbench.com/ai/v1/543154,August 03 2026 09:32 PM,"Mon, 03 Aug 2026 21:32:12 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,GPU,AMD Radeon RX 6800 XT,Intel Core i9-12900K,"1 Processor, 8 Cores, 24 Threads",3.18 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),8233,8765,2011
542927,https://browser.geekbench.com/ai/v1/542927,August 03 2026 09:57 AM,"Mon, 03 Aug 2026 09:57:13 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.09 GHz,8.00 GB,macOS 27.0 (Build 26A5388g),1870,2908,2582
542930,https://browser.geekbench.com/ai/v1/542930,August 03 2026 09:59 AM,"Mon, 03 Aug 2026 09:59:25 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Apple M1,Apple M1,"1 Processor, 8 Cores",2.06 GHz,8.00 GB,macOS 27.0 (Build 26A5388g),3497,4146,3843
542938,https://browser.geekbench.com/ai/v1/542938,August 03 2026 10:10 AM,"Mon, 03 Aug 2026 10:10:10 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Apple M1,Apple M1,"1 Processor, 8 Cores",2.34 GHz,8.00 GB,macOS 27.0 (Build 26A5388g),1442,9485,9788
542968,https://browser.geekbench.com/ai/v1/542968,August 03 2026 11:32 AM,"Mon, 03 Aug 2026 11:32:55 +0000","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)",Apple Silicon,Core ML,CPU,Apple M3 Max,Apple M3 Max,"1 Processor, 16 Cores",4.05 GHz,64.00 GB,macOS 26.6 (Build 25G72),4895,7980,6297
542970,https://browser.geekbench.com/ai/v1/542970,August 03 2026 11:35 AM,"Mon, 03 Aug 2026 11:35:09 +0000","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)",Apple Silicon,Core ML,Neural Engine,Apple M3 Max,Apple M3 Max,"1 Processor, 16 Cores",4.06 GHz,64.00 GB,macOS 26.6 (Build 25G72),4895,29280,31526
542972,https://browser.geekbench.com/ai/v1/542972,August 03 2026 11:37 AM,"Mon, 03 Aug 2026 11:37:12 +0000","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)","MacBook Pro (16-inch, Nov 2023)",Apple Silicon,Core ML,GPU,Apple M3 Max,Apple M3 Max,"1 Processor, 16 Cores",4.05 GHz,64.00 GB,macOS 26.6 (Build 25G72),21373,23605,22402
542978,https://browser.geekbench.com/ai/v1/542978,August 03 2026 11:58 AM,"Mon, 03 Aug 2026 11:58:04 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 15.7.7 (Build 24G720),4828,7880,6361
543566,https://browser.geekbench.com/ai/v1/543566,August 04 2026 01:10 PM,"Tue, 04 Aug 2026 13:10:55 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,GPU,AMD Radeon Pro 5500M,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),2966,3172,868
543570,https://browser.geekbench.com/ai/v1/543570,August 04 2026 01:30 PM,"Tue, 04 Aug 2026 13:30:40 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Intel Core i9-9880H,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),769,548,367
543577,https://browser.geekbench.com/ai/v1/543577,August 04 2026 01:40 PM,"Tue, 04 Aug 2026 13:40:21 +0000",Mac mini (Late 2018),Mac mini (Late 2018),Mac mini (Late 2018),Intel,Core ML,CPU,Intel Core i7-8700B,Intel Core i7-8700B,"1 Processor, 6 Cores, 12 Threads",3.20 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),877,108,89
543579,https://browser.geekbench.com/ai/v1/543579,August 04 2026 01:47 PM,"Tue, 04 Aug 2026 13:47:01 +0000",Mac mini (Late 2018),Mac mini (Late 2018),Mac mini (Late 2018),Intel,Core ML,GPU,AMD Radeon RX 5700,Intel Core i7-8700B,"1 Processor, 6 Cores, 12 Threads",3.20 GHz,32.00 GB,macOS 15.7.8 (Build 24G824),1878,1967,1083
543581,https://browser.geekbench.com/ai/v1/543581,August 04 2026 02:01 PM,"Tue, 04 Aug 2026 14:01:29 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.59 GHz,48.00 GB,macOS 26.6 (Build 25G72),5406,9393,7268
543583,https://browser.geekbench.com/ai/v1/543583,August 04 2026 02:05 PM,"Tue, 04 Aug 2026 14:05:20 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 26.6 (Build 25G72),29370,46141,43188
543586,https://browser.geekbench.com/ai/v1/543586,August 04 2026 02:07 PM,"Tue, 04 Aug 2026 14:07:51 +0000","Mac17,6",MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Max,Apple M5 Max,"1 Processor, 18 Cores",4.50 GHz,48.00 GB,macOS 26.6 (Build 25G72),5392,48942,66664
543227,https://browser.geekbench.com/ai/v1/543227,August 04 2026 02:27 AM,"Tue, 04 Aug 2026 02:27:20 +0000",Mac Studio,Mac Studio,Mac Studio,Apple Silicon,Core ML,CPU,Apple M1 Max,Apple M1 Max,"1 Processor, 10 Cores",3.16 GHz,32.00 GB,macOS 15.7.5 (Build 24G624),2962,5035,4073
543599,https://browser.geekbench.com/ai/v1/543599,August 04 2026 02:55 PM,"Tue, 04 Aug 2026 14:55:55 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.22 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),3680,5805,4687
543603,https://browser.geekbench.com/ai/v1/543603,August 04 2026 02:58 PM,"Tue, 04 Aug 2026 14:58:27 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,GPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.22 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),8728,9800,9049
543605,https://browser.geekbench.com/ai/v1/543605,August 04 2026 03:02 PM,"Tue, 04 Aug 2026 15:02:16 +0000","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)","MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.22 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),3683,16442,16425
543609,https://browser.geekbench.com/ai/v1/543609,August 04 2026 03:13 PM,"Tue, 04 Aug 2026 15:13:59 +0000","iMac20,1",iMac（27 英寸，2020 年）,,Intel,Core ML,CPU,Intel Core i7-7700K,Intel Core i7-7700K,"1 Processor, 4 Cores, 8 Threads",4.20 GHz,16.00 GB,macOS 26.6 (Build 25G72),1001,667,469
543236,https://browser.geekbench.com/ai/v1/543236,August 04 2026 03:25 AM,"Tue, 04 Aug 2026 03:25:14 +0000",Mac Studio (2025),Mac Studio (2025),Mac Studio (2025),Apple Silicon,Core ML,CPU,Apple M4 Max,Apple M4 Max,"1 Processor, 14 Cores",4.51 GHz,36.00 GB,macOS 26.5.1 (Build 25F80),6205,10225,7759
543627,https://browser.geekbench.com/ai/v1/543627,August 04 2026 04:06 PM,"Tue, 04 Aug 2026 16:06:18 +0000","MacPro7,1",Mac Pro（2019 年）,,AMD/Other (Hackintosh),Core ML,CPU,AMD Ryzen 9 9950X,AMD Ryzen 9 9950X,"1 Processor, 16 Cores, 32 Threads",4.30 GHz,96.00 GB,macOS 26.6 (Build 25G72),1863,1419,1037
543629,https://browser.geekbench.com/ai/v1/543629,August 04 2026 04:09 PM,"Tue, 04 Aug 2026 16:09:41 +0000","MacPro7,1",Mac Pro（2019 年）,,AMD/Other (Hackintosh),Core ML,GPU,AMD Radeon RX 6950 XT,AMD Ryzen 9 9950X,"1 Processor, 16 Cores, 32 Threads",4.30 GHz,96.00 GB,macOS 26.6 (Build 25G72),10011,9871,2295
543273,https://browser.geekbench.com/ai/v1/543273,August 04 2026 04:24 AM,"Tue, 04 Aug 2026 04:24:55 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.19 GHz,8.00 GB,macOS 27.0 (Build 26A5388g),1520,2714,2174
543637,https://browser.geekbench.com/ai/v1/543637,August 04 2026 04:30 PM,"Tue, 04 Aug 2026 16:30:23 +0000","iMac20,1",iMac（27 英寸，2020 年）,,Intel,Core ML,CPU,Intel Core i5-13400,Intel Core i5-13400,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,24.00 GB,macOS 26.6 (Build 25G72),1571,1061,705
543639,https://browser.geekbench.com/ai/v1/543639,August 04 2026 04:31 PM,"Tue, 04 Aug 2026 16:31:50 +0000","MacPro7,1",Mac Pro（2019 年）,,AMD/Other (Hackintosh),Core ML,GPU,AMD Radeon RX 6950 XT,AMD Ryzen 9 9950X,"1 Processor, 16 Cores, 32 Threads",4.30 GHz,96.00 GB,macOS 26.6 (Build 25G72),10096,10059,2246
543644,https://browser.geekbench.com/ai/v1/543644,August 04 2026 04:38 PM,"Tue, 04 Aug 2026 16:38:13 +0000","iMac20,1",iMac（27 英寸，2020 年）,,Intel,Core ML,GPU,AMD Radeon RX 570,Intel Core i5-13400,"1 Processor, 6 Cores, 16 Threads",2.50 GHz,24.00 GB,macOS 26.6 (Build 25G72),2892,2710,1003
543291,https://browser.geekbench.com/ai/v1/543291,August 04 2026 04:45 AM,"Tue, 04 Aug 2026 04:45:42 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.20 GHz,16.00 GB,macOS 26.6 (Build 25G72),3272,5751,4708
543294,https://browser.geekbench.com/ai/v1/543294,August 04 2026 04:48 AM,"Tue, 04 Aug 2026 04:48:08 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.19 GHz,16.00 GB,macOS 26.6 (Build 25G72),5762,6725,6288
543295,https://browser.geekbench.com/ai/v1/543295,August 04 2026 04:51 AM,"Tue, 04 Aug 2026 04:51:58 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Apple M1,Apple M1,"1 Processor, 8 Cores",3.20 GHz,16.00 GB,macOS 26.6 (Build 25G72),3272,16019,15712
543649,https://browser.geekbench.com/ai/v1/543649,August 04 2026 05:17 PM,"Tue, 04 Aug 2026 17:17:32 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Intel Core i9-9880H,Intel Core i9-9880H,"1 Processor, 8 Cores, 16 Threads",2.30 GHz,32.00 GB,macOS 26.5 (Build 25F71),978,630,399
543653,https://browser.geekbench.com/ai/v1/543653,August 04 2026 05:27 PM,"Tue, 04 Aug 2026 17:27:37 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,CPU,Intel Core i9-7980XE,Intel Core i9-7980XE,"1 Processor, 18 Cores, 36 Threads",2.60 GHz,128.00 GB,macOS 26.6 (Build 25G72),1337,907,534
543302,https://browser.geekbench.com/ai/v1/543302,August 04 2026 05:29 AM,"Tue, 04 Aug 2026 05:29:36 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4931,35147,48721
543304,https://browser.geekbench.com/ai/v1/543304,August 04 2026 05:31 AM,"Tue, 04 Aug 2026 05:31:50 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),5016,35257,48273
543305,https://browser.geekbench.com/ai/v1/543305,August 04 2026 05:34 AM,"Tue, 04 Aug 2026 05:34:36 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),5036,35430,48423
543655,https://browser.geekbench.com/ai/v1/543655,August 04 2026 05:35 PM,"Tue, 04 Aug 2026 17:35:08 +0000","MacPro7,1",Mac Pro（2019 年）,,Intel,Core ML,GPU,AMD Radeon VII,Intel Core i9-7980XE,"1 Processor, 18 Cores, 36 Threads",2.60 GHz,128.00 GB,macOS 26.6 (Build 25G72),4654,4800,1219
543306,https://browser.geekbench.com/ai/v1/543306,August 04 2026 05:36 AM,"Tue, 04 Aug 2026 05:36:13 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4774,35076,48893
543307,https://browser.geekbench.com/ai/v1/543307,August 04 2026 05:37 AM,"Tue, 04 Aug 2026 05:37:56 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4735,35170,49106
543309,https://browser.geekbench.com/ai/v1/543309,August 04 2026 05:39 AM,"Tue, 04 Aug 2026 05:39:36 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4839,34909,48353
543310,https://browser.geekbench.com/ai/v1/543310,August 04 2026 05:41 AM,"Tue, 04 Aug 2026 05:41:23 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4870,35057,48167
543311,https://browser.geekbench.com/ai/v1/543311,August 04 2026 05:43 AM,"Tue, 04 Aug 2026 05:43:02 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),4729,35213,48620
